pidgeot-mega,4,超級大比鳥,NULL
pidgeot-mega,5,Méga-Roucarnage,Méga-Roucarnage
pidgeot-mega,6,Mega-Tauboss,NULL
pidgeot-mega,7,Mega-Pidgeot,NULL
pidgeot-mega,8,MegaPidgeot,NULL
pidgeot-mega,9,Mega Pidgeot,Mega Pidgeot
pidgeot-mega,11,メガピジョット,NULL
pidgeot-mega,12,超级大比鸟,NULL
glalie-mega,1,メガオニゴーリ,NULL
glalie-mega,3,메가얼음귀신,NULL
glalie-mega,4,超級冰鬼護,NULL
glalie-mega,5,Méga-Oniglali,Méga-Oniglali
glalie-mega,6,Mega-Firnontor,NULL
glalie-mega,7,Mega-Glalie,NULL
glalie-mega,8,MegaGlalie,NULL
glalie-mega,9,Mega Glalie,Mega Glalie
glalie-mega,11,メガオニゴーリ,NULL
glalie-mega,12,超级冰鬼护,NULL
diancie-mega,1,メガディアンシー,NULL
diancie-mega,3,메가디안시,NULL
diancie-mega,4,超級蒂安希,NULL
diancie-mega,5,Méga-Diancie,Méga-Diancie
diancie-mega,6,Mega-Diancie,NULL
diancie-mega,7,Mega-Diancie,NULL
diancie-mega,8,MegaDiancie,NULL
diancie-mega,9,Mega Diancie,Mega Diancie
diancie-mega,11,メガディアンシー,NULL
diancie-mega,12,超级蒂安希,NULL
metagross-mega,1,メガメタグロス,NULL
metagross-mega,3,메가메타그로스,NULL
metagross-mega,4,超級巨金怪,NULL
metagross-mega,5,Méga-Métalosse,Méga-Métalosse
metagross-mega,6,Mega-Metagross,NULL
metagross-mega,7,Mega-Metagross,NULL
metagross-mega,8,MegaMetagross,NULL
metagross-mega,9,Mega Metagross,Mega Metagross
metagross-mega,11,メガメタグロス,NULL
metagross-mega,12,超级巨金怪,NULL
kyogre-primal,1,ゲンシカイキのすがた,NULL
kyogre-primal,3,원시회귀의 모습,NULL
kyogre-primal,4,原始回歸的樣子,NULL
kyogre-primal,5,Primo-Résurgence,Primo-Kyogre
kyogre-primal,6,Protomorphose,NULL
kyogre-primal,7,Regresión Primigenia,NULL
kyogre-primal,8,Archeorisveglio,NULL
kyogre-primal,9,Primal Reversion,Primal Kyogre
kyogre-primal,11,ゲンシカイキのすがた,NULL
kyogre-primal,12,原始回归的样子,NULL
groudon-primal,1,ゲンシカイキのすがた,NULL
groudon-primal,3,원시회귀의 모습,NULL
groudon-primal,4,原始回歸的樣子,NULL
groudon-primal,5,Primo-Résurgence,Primo-Groudon
groudon-primal,6,Protomorphose,NULL
groudon-primal,7,Regresión Primigenia,NULL
groudon-primal,8,Archeorisveglio,NULL
groudon-primal,9,Primal Reversion,Primal Groudon
groudon-primal,11,ゲンシカイキのすがた,NULL
groudon-primal,12,原始回归的样子,NULL
rayquaza-mega,1,メガレックウザ,NULL
rayquaza-mega,3,메가레쿠쟈,NULL
rayquaza-mega,4,超級烈空坐,NULL
rayquaza-mega,5,Méga-Rayquaza,Méga-Rayquaza
rayquaza-mega,6,Mega-Rayquaza,NULL
rayquaza-mega,7,Mega-Rayquaza,NULL
rayquaza-mega,8,MegaRayquaza,NULL
rayquaza-mega,9,Mega Rayquaza,Mega Rayquaza
rayquaza-mega,11,メガレックウザ,NULL
rayquaza-mega,12,超级烈空坐,NULL
pikachu-rock-star,5,Pikachu Rockeur,Pikachu Rockeur
pikachu-rock-star,9,Pikachu Rock Star,Pikachu Rock Star
pikachu-belle,5,Pikachu Lady,Pikachu Lady
pikachu-belle,9,Pikachu Belle,Pikachu Belle
pikachu-pop-star,5,Pikachu Star,Pikachu Star
pikachu-pop-star,9,Pikachu Pop Star,Pikachu Pop Star
pikachu-phd,5,Pikachu Docteur,Pikachu Docteur
pikachu-phd,9,Pikachu Ph.D.,Pikachu Ph.D.
pikachu-libre,5,Pikachu Catcheur,Pikachu Catcheur
pikachu-libre,9,Pikachu Libre,Pikachu Libre
pikachu-cosplay,5,Pikachu Cosplayeur,Pikachu Cosplayeur
pikachu-cosplay,9,Cosplay Pikachu,Cosplay Pikachu
hoopa-unbound,1,ときはなたれしフーパ,NULL
hoopa-unbound,3,굴레를 벗어난 후파,NULL
hoopa-unbound,4,解放胡帕,NULL
hoopa-unbound,5,Hoopa Déchaîné,Hoopa Déchaîné
hoopa-unbound,6,Entfesseltes Hoopa,NULL
hoopa-unbound,7,Hoopa Desatado,NULL
hoopa-unbound,8,Hoopa Libero,NULL
hoopa-unbound,9,Hoopa Unbound,Hoopa Unbound
hoopa-unbound,11,ときはなたれしフーパ,NULL
hoopa-unbound,12,解放胡帕,NULL
camerupt-mega,1,メガバクーダ,NULL
camerupt-mega,3,메가폭타,NULL
camerupt-mega,4,超級噴火駝,NULL
camerupt-mega,5,Méga-Camérupt,Méga-Camérupt
camerupt-mega,6,Mega-Camerupt,NULL
camerupt-mega,7,Mega-Camerupt,NULL
camerupt-mega,8,MegaCamerupt,NULL
camerupt-mega,9,Mega Camerupt,Mega Camerupt
camerupt-mega,11,メガバクーダ,NULL
camerupt-mega,12,超级喷火驼,NULL
lopunny-mega,1,メガミミロップ,NULL
lopunny-mega,3,메가이어롭,NULL
lopunny-mega,4,超級長耳兔,NULL
lopunny-mega,5,Méga-Lockpin,Méga-Lockpin
lopunny-mega,6,Mega-Schlapor,NULL
lopunny-mega,7,Mega-Lopunny,NULL
lopunny-mega,8,MegaLopunny,NULL
lopunny-mega,9,Mega Lopunny,Mega Lopunny
lopunny-mega,11,メガミミロップ,NULL
lopunny-mega,12,超级长耳兔,NULL
salamence-mega,1,メガボーマンダ,NULL
salamence-mega,3,메가보만다,NULL
salamence-mega,4,超級暴飛龍,NULL
salamence-mega,5,Méga-Drattak,Méga-Drattak
salamence-mega,6,Mega-Brutalanda,NULL
salamence-mega,7,Mega-Salamence,NULL
salamence-mega,8,MegaSalamence,NULL
salamence-mega,9,Mega Salamence,Mega Salamence
salamence-mega,11,メガボーマンダ,NULL
salamence-mega,12,超级暴飞龙,NULL
beedrill-mega,1,メガスピアー,NULL
beedrill-mega,3,메가독침붕,NULL
beedrill-mega,4,超級大針蜂,NULL
beedrill-mega,5,Méga-Dardargnan,Méga-Dardargnan
beedrill-mega,6,Mega-Bibor,NULL
beedrill-mega,7,Mega-Beedrill,NULL
beedrill-mega,8,MegaBeedrill,NULL
beedrill-mega,9,Mega Beedrill,Mega Beedrill
beedrill-mega,11,メガスピアー,NULL
beedrill-mega,12,超级大针蜂,NULL
rattata-alola,1,アローラのすがた,NULL
rattata-alola,3,알로라의 모습,NULL
rattata-alola,4,阿羅拉的樣子,NULL
rattata-alola,5,Forme d'Alola,NULL
rattata-alola,6,Alola-Form,NULL
rattata-alola,7,Forma de Alola,NULL
rattata-alola,8,Forma di Alola,NULL
rattata-alola,9,Alolan Form,Alolan Rattata
rattata-alola,11,アローラのすがた,NULL
rattata-alola,12,阿罗拉的样子,NULL
raticate-alola,1,アローラのすがた,NULL
raticate-alola,3,알로라의 모습,NULL
raticate-alola,4,阿羅拉的樣子,NULL
raticate-alola,5,Forme d'Alola,NULL
raticate-alola,6,Alola-Form,NULL
raticate-alola,7,Forma de Alola,NULL
raticate-alola,8,Forma di Alola,NULL
raticate-alola,9,Alolan Form,Alolan Raticate
raticate-alola,11,アローラのすがた,NULL
raticate-alola,12,阿罗拉的样子,NULL
raticate-totem-alola,9,NULL,Totem Alolan Raticate
pikachu-original-cap,1,オリジナルキャップ,NULL
pikachu-original-cap,3,오리지널캡,NULL
pikachu-original-cap,4,初始帽子,NULL
pikachu-original-cap,5,Casquette Originale,NULL
pikachu-original-cap,6,Original-Kappe,NULL
pikachu-original-cap,7,Gorra Original,NULL
pikachu-original-cap,8,Berretto Originale,NULL
pikachu-original-cap,9,Original Cap,Original Cap Pikachu
pikachu-original-cap,11,オリジナルキャップ,NULL
pikachu-original-cap,12,初始帽子,NULL
pikachu-hoenn-cap,1,ホウエンキャップ,NULL
pikachu-hoenn-cap,3,호연캡,NULL
pikachu-hoenn-cap,4,豐緣帽子,NULL
pikachu-hoenn-cap,5,Casquette de Hoenn,NULL
pikachu-hoenn-cap,6,Hoenn-Kappe,NULL
pikachu-hoenn-cap,7,Gorra Hoenn,NULL
pikachu-hoenn-cap,8,Berretto Hoenn,NULL
pikachu-hoenn-cap,9,Hoenn Cap,Hoenn Cap Pikachu
pikachu-hoenn-cap,11,ホウエンキャップ,NULL
pikachu-hoenn-cap,12,丰缘帽子,NULL
pikachu-sinnoh-cap,1,シンオウキャップ,NULL
pikachu-sinnoh-cap,3,신오캡,NULL
pikachu-sinnoh-cap,4,神奧帽子,NULL
pikachu-sinnoh-cap,5,Casquette de Sinnoh,NULL
pikachu-sinnoh-cap,6,Sinnoh-Kappe,NULL
pikachu-sinnoh-cap,7,Gorra Sinnoh,NULL
pikachu-sinnoh-cap,8,Berretto Sinnoh,NULL
pikachu-sinnoh-cap,9,Sinnoh Cap,Sinnoh Cap Pikachu
pikachu-sinnoh-cap,11,シンオウキャップ,NULL
pikachu-sinnoh-cap,12,神奥帽子,NULL
pikachu-unova-cap,1,イッシュキャップ,NULL
pikachu-unova-cap,3,하나캡,NULL
pikachu-unova-cap,4,合眾帽子,NULL
pikachu-unova-cap,5,Casquette d'Unys,NULL
pikachu-unova-cap,6,Einall-Kappe,NULL
pikachu-unova-cap,7,Gorra Teselia,NULL
pikachu-unova-cap,8,Berretto Unima,NULL
pikachu-unova-cap,9,Unova Cap,Unova Cap Pikachu
pikachu-unova-cap,11,イッシュキャップ,NULL
pikachu-unova-cap,12,合众帽子,NULL
pikachu-kalos-cap,1,カロスキャップ,NULL
pikachu-kalos-cap,3,칼로스캡,NULL
pikachu-kalos-cap,4,卡洛斯帽子,NULL
pikachu-kalos-cap,5,Casquette de Kalos,NULL
pikachu-kalos-cap,6,Kalos-Kappe,NULL
pikachu-kalos-cap,7,Gorra Kalos,NULL
pikachu-kalos-cap,8,Berretto Kalos,NULL
pikachu-kalos-cap,9,Kalos Cap,Kalos Cap Pikachu
pikachu-kalos-cap,11,カロスキャップ,NULL
pikachu-kalos-cap,12,卡洛斯帽子,NULL
pikachu-alola-cap,1,アローラキャップ,NULL
pikachu-alola-cap,3,알로라캡,NULL
pikachu-alola-cap,4,阿羅拉帽子,NULL
pikachu-alola-cap,5,Casquette d'Alola,NULL
pikachu-alola-cap,6,Alola-Kappe,NULL
pikachu-alola-cap,7,Gorra Alola,NULL
pikachu-alola-cap,8,Berretto Alola,NULL
pikachu-alola-cap,9,Alola Cap,Alola Cap Pikachu
pikachu-alola-cap,11,アローラキャップ,NULL
pikachu-alola-cap,12,阿罗拉帽子,NULL
raichu-alola,1,アローラのすがた,NULL
raichu-alola,3,알로라의 모습,NULL
raichu-alola,4,阿羅拉的樣子,NULL
raichu-alola,5,Forme d'Alola,NULL
raichu-alola,6,Alola-Form,NULL
raichu-alola,7,Forma de Alola,NULL
raichu-alola,8,Forma di Alola,NULL
raichu-alola,9,Alolan Form,Alolan Raichu
raichu-alola,11,アローラのすがた,NULL
raichu-alola,12,阿罗拉的样子,NULL
sandshrew-alola,1,アローラのすがた,NULL
sandshrew-alola,3,알로라의 모습,NULL
sandshrew-alola,4,阿羅拉的樣子,NULL
sandshrew-alola,5,Forme d'Alola,NULL
sandshrew-alola,6,Alola-Form,NULL
sandshrew-alola,7,Forma de Alola,NULL
sandshrew-alola,8,Forma di Alola,NULL
sandshrew-alola,9,Alolan Form,Alolan Sandshrew
sandshrew-alola,11,アローラのすがた,NULL
sandshrew-alola,12,阿罗拉的样子,NULL
sandslash-alola,1,アローラのすがた,NULL
sandslash-alola,3,알로라의 모습,NULL
sandslash-alola,4,阿羅拉的樣子,NULL
sandslash-alola,5,Forme d'Alola,NULL
sandslash-alola,6,Alola-Form,NULL
sandslash-alola,7,Forma de Alola,NULL
sandslash-alola,8,Forma di Alola,NULL
sandslash-alola,9,Alolan Form,Alolan Sandslash
sandslash-alola,11,アローラのすがた,NULL
sandslash-alola,12,阿罗拉的样子,NULL
vulpix-alola,1,アローラのすがた,NULL
vulpix-alola,3,알로라의 모습,NULL
vulpix-alola,4,阿羅拉的樣子,NULL
vulpix-alola,5,Forme d'Alola,NULL
vulpix-alola,6,Alola-Form,NULL
vulpix-alola,7,Forma de Alola,NULL
vulpix-alola,8,Forma di Alola,NULL
vulpix-alola,9,Alolan Form,Alolan Vulpix
vulpix-alola,11,アローラのすがた,NULL
vulpix-alola,12,阿罗拉的样子,NULL
ninetales-alola,1,アローラのすがた,NULL
ninetales-alola,3,알로라의 모습,NULL
ninetales-alola,4,阿羅拉的樣子,NULL
ninetales-alola,5,Forme d'Alola,NULL
ninetales-alola,6,Alola-Form,NULL
ninetales-alola,7,Forma de Alola,NULL
ninetales-alola,8,Forma di Alola,NULL
ninetales-alola,9,Alolan Form,Alolan Ninetales
ninetales-alola,11,アローラのすがた,NULL
ninetales-alola,12,阿罗拉的样子,NULL
diglett-alola,1,アローラのすがた,NULL
diglett-alola,3,알로라의 모습,NULL
diglett-alola,4,阿羅拉的樣子,NULL
diglett-alola,5,Forme d'Alola,NULL
diglett-alola,6,Alola-Form,NULL
diglett-alola,7,Forma de Alola,NULL
diglett-alola,8,Forma di Alola,NULL
diglett-alola,9,Alolan Form,Alolan Diglett
diglett-alola,11,アローラのすがた,NULL
diglett-alola,12,阿罗拉的样子,NULL
dugtrio-alola,1,アローラのすがた,NULL
dugtrio-alola,3,알로라의 모습,NULL
dugtrio-alola,4,阿羅拉的樣子,NULL
dugtrio-alola,5,Forme d'Alola,NULL
dugtrio-alola,6,Alola-Form,NULL
dugtrio-alola,7,Forma de Alola,NULL
dugtrio-alola,8,Forma di Alola,NULL
dugtrio-alola,9,Alolan Form,Alolan Dugtrio
dugtrio-alola,11,アローラのすがた,NULL
dugtrio-alola,12,阿罗拉的样子,NULL
meowth-alola,1,アローラのすがた,NULL
meowth-alola,3,알로라의 모습,NULL
meowth-alola,4,阿羅拉的樣子,NULL
meowth-alola,5,Forme d'Alola,NULL
meowth-alola,6,Alola-Form,NULL
meowth-alola,7,Forma de Alola,NULL
meowth-alola,8,Forma di Alola,NULL
meowth-alola,9,Alolan Form,Alolan Meowth
meowth-alola,11,アローラのすがた,NULL
meowth-alola,12,阿罗拉的样子,NULL
persian-alola,1,アローラのすがた,NULL
persian-alola,3,알로라의 모습,NULL
persian-alola,4,阿羅拉的樣子,NULL
persian-alola,5,Forme d'Alola,NULL
persian-alola,6,Alola-Form,NULL
persian-alola,7,Forma de Alola,NULL
persian-alola,8,Forma di Alola,NULL
persian-alola,9,Alolan Form,Alolan Persian
persian-alola,11,アローラのすがた,NULL
persian-alola,12,阿罗拉的样子,NULL
geodude-alola,1,アローラのすがた,NULL
geodude-alola,3,알로라의 모습,NULL
geodude-alola,4,阿羅拉的樣子,NULL
geodude-alola,5,Forme d'Alola,NULL
geodude-alola,6,Alola-Form,NULL
geodude-alola,7,Forma de Alola,NULL
geodude-alola,8,Forma di Alola,NULL
geodude-alola,9,Alolan Form,Alolan Geodude
geodude-alola,11,アローラのすがた,NULL
geodude-alola,12,阿罗拉的样子,NULL
graveler-alola,1,アローラのすがた,NULL
graveler-alola,3,알로라의 모습,NULL
graveler-alola,4,阿羅拉的樣子,NULL
graveler-alola,5,Forme d'Alola,NULL
graveler-alola,6,Alola-Form,NULL
graveler-alola,7,Forma de Alola,NULL
graveler-alola,8,Forma di Alola,NULL
graveler-alola,9,Alolan Form,Alolan Graveler
graveler-alola,11,アローラのすがた,NULL
graveler-alola,12,阿罗拉的样子,NULL
golem-alola,1,アローラのすがた,NULL
golem-alola,3,알로라의 모습,NULL
golem-alola,4,阿羅拉的樣子,NULL
golem-alola,5,Forme d'Alola,NULL
golem-alola,6,Alola-Form,NULL
golem-alola,7,Forma de Alola,NULL
golem-alola,8,Forma di Alola,NULL
golem-alola,9,Alolan Form,Alolan Golem
golem-alola,11,アローラのすがた,NULL
golem-alola,12,阿罗拉的样子,NULL
grimer-alola,1,アローラのすがた,NULL
grimer-alola,3,알로라의 모습,NULL
grimer-alola,4,阿羅拉的樣子,NULL
grimer-alola,5,Forme d'Alola,NULL
grimer-alola,6,Alola-Form,NULL
grimer-alola,7,Forma de Alola,NULL
grimer-alola,8,Forma di Alola,NULL
grimer-alola,9,Alolan Form,Alolan Grimer
grimer-alola,11,アローラのすがた,NULL
grimer-alola,12,阿罗拉的样子,NULL
muk-alola,1,アローラのすがた,NULL
muk-alola,3,알로라의 모습,NULL
muk-alola,4,阿羅拉的樣子,NULL
muk-alola,5,Forme d'Alola,NULL
muk-alola,6,Alola-Form,NULL
muk-alola,7,Forma de Alola,NULL
muk-alola,8,Forma di Alola,NULL
muk-alola,9,Alolan Form,Alolan Muk
muk-alola,11,アローラのすがた,NULL
muk-alola,12,阿罗拉的样子,NULL
exeggutor-alola,1,アローラのすがた,NULL
exeggutor-alola,3,알로라의 모습,NULL
exeggutor-alola,4,阿羅拉的樣子,NULL
exeggutor-alola,5,Forme d'Alola,NULL
exeggutor-alola,6,Alola-Form,NULL
exeggutor-alola,7,Forma de Alola,NULL
exeggutor-alola,8,Forma di Alola,NULL
exeggutor-alola,9,Alolan Form,Alolan Exeggutor
exeggutor-alola,11,アローラのすがた,NULL
exeggutor-alola,12,阿罗拉的样子,NULL
marowak-alola,1,アローラのすがた,NULL
marowak-alola,3,알로라의 모습,NULL
marowak-alola,4,阿羅拉的樣子,NULL
marowak-alola,5,Forme d'Alola,NULL
marowak-alola,6,Alola-Form,NULL
marowak-alola,7,Forma de Alola,NULL
marowak-alola,8,Forma di Alola,NULL
marowak-alola,9,Alolan Form,Alolan Marowak
marowak-alola,11,アローラのすがた,NULL
marowak-alola,12,阿罗拉的样子,NULL
greninja-battle-bond,9,NULL,Battle Bond Greninja
greninja-ash,1,サトシゲッコウガ,NULL
greninja-ash,3,지우개굴닌자,NULL
greninja-ash,4,小智版甲賀忍蛙,NULL
greninja-ash,5,Forme Sacha,NULL
greninja-ash,6,Ash-Form,NULL
greninja-ash,7,Forma Ash,NULL
greninja-ash,8,Forma Ash,NULL
greninja-ash,9,Ash-Greninja,Ash's Greninja
greninja-ash,11,サトシゲッコウガ,NULL
greninja-ash,12,小智版甲贺忍蛙,NULL
zygarde-10,1,１０％フォルム,NULL
zygarde-10,3,10%폼,NULL
zygarde-10,4,１０％形態,NULL
zygarde-10,5,Forme 10 %,NULL
zygarde-10,6,10%-Form,NULL
zygarde-10,7,Forma 10%,NULL
zygarde-10,8,Forma 10%,NULL
zygarde-10,9,10% Forme,10% Zygarde
zygarde-10,11,１０％フォルム,NULL
zygarde-10,12,１０％形态,NULL
zygarde-50,1,５０％フォルム,NULL
zygarde-50,3,50%폼,NULL
zygarde-50,4,５０％形態,NULL
zygarde-50,5,Forme 50 %,NULL
zygarde-50,6,50%-Form,NULL
zygarde-50,7,Forma 50%,NULL
zygarde-50,8,Forma 50%,NULL
zygarde-50,9,50% Forme,50% Zygarde
zygarde-50,11,５０％フォルム,NULL
zygarde-50,12,５０％形态,NULL
zygarde-complete,1,パーフェクトフォルム,NULL
zygarde-complete,3,퍼펙트폼,NULL
zygarde-complete,4,完全體形態,NULL
zygarde-complete,5,Forme Parfaite,NULL
zygarde-complete,6,Optimumform,NULL
zygarde-complete,7,Forma Completa,NULL
zygarde-complete,8,Forma Perfetta,NULL
zygarde-complete,9,Complete Forme,Complete Zygarde
zygarde-complete,11,パーフェクトフォルム,NULL
zygarde-complete,12,完全体形态,NULL
gumshoos-totem,9,NULL,Totem Gumshoos
vikavolt-totem,9,NULL,Totem Vikavolt
oricorio-pom-pom,1,ぱちぱちスタイル,NULL
oricorio-pom-pom,3,파칙파칙스타일,NULL
oricorio-pom-pom,4,啪滋啪滋風格,NULL
oricorio-pom-pom,5,Style Pom-Pom,NULL
oricorio-pom-pom,6,Cheerleading-Stil,NULL
oricorio-pom-pom,7,Estilo Animado,NULL
oricorio-pom-pom,8,Stile Cheerdance,NULL
oricorio-pom-pom,9,Pom-Pom Style,Pom-pom Oricorio
oricorio-pom-pom,11,ぱちぱちスタイル,NULL
oricorio-pom-pom,12,啪滋啪滋风格,NULL
oricorio-pau,1,ふらふらスタイル,NULL
oricorio-pau,3,훌라훌라스타일,NULL
oricorio-pau,4,呼拉呼拉風格,NULL
oricorio-pau,5,Style Hula,NULL
oricorio-pau,6,Hula-Stil,NULL
oricorio-pau,7,Estilo Plácido,NULL
oricorio-pau,8,Stile Hula,NULL
oricorio-pau,9,Pa'u Style,Pa'u Oricorio
oricorio-pau,11,ふらふらスタイル,NULL
oricorio-pau,12,呼拉呼拉风格,NULL
oricorio-sensu,1,まいまいスタイル,NULL
oricorio-sensu,3,하늘하늘스타일,NULL
oricorio-sensu,4,輕盈輕盈風格,NULL
oricorio-sensu,5,Style Buyō,NULL
oricorio-sensu,6,Buyo-Stil,NULL
oricorio-sensu,7,Estilo Refinado,NULL
oricorio-sensu,8,Stile Buyō,NULL
oricorio-sensu,9,Sensu Style,Sensu Oricorio
oricorio-sensu,11,まいまいスタイル,NULL
oricorio-sensu,12,轻盈轻盈风格,NULL
lycanroc-midnight,1,まよなかのすがた,NULL
lycanroc-midnight,3,한밤중의 모습,NULL
lycanroc-midnight,4,黑夜的樣子,NULL
lycanroc-midnight,5,Forme Nocturne,NULL
lycanroc-midnight,6,Nachtform,NULL
lycanroc-midnight,7,Forma Nocturna,NULL
lycanroc-midnight,8,Forma Notte,NULL
lycanroc-midnight,9,Midnight Form,Midnight Lycanroc
lycanroc-midnight,11,まよなかのすがた,NULL
lycanroc-midnight,12,黑夜的样子,NULL
wishiwashi-school,1,むれたすがた,NULL
wishiwashi-school,3,군집의 모습,NULL
wishiwashi-school,4,魚群的樣子,NULL
wishiwashi-school,5,Forme Banc,NULL
wishiwashi-school,6,Schwarmform,NULL
wishiwashi-school,7,Forma Banco,NULL
wishiwashi-school,8,Forma Banco,NULL
wishiwashi-school,9,School Form,School Wishiwashi
wishiwashi-school,11,むれたすがた,NULL
wishiwashi-school,12,鱼群的样子,NULL
lurantis-totem,9,NULL,Totem Lurantis
salazzle-totem,9,NULL,Totem Salazzle
silvally-fighting,1,タイプ：ファイト,NULL
silvally-fighting,3,타입:파이팅,NULL
silvally-fighting,4,屬性：戰鬥,NULL
silvally-fighting,5,Type : Combat,NULL
silvally-fighting,6,Typ:Kampf,NULL
silvally-fighting,7,Tipo: Lucha,NULL
silvally-fighting,8,Tipo Lotta,NULL
silvally-fighting,9,Type: Fighting,NULL
silvally-fighting,11,タイプ：ファイト,NULL
silvally-fighting,12,属性：战斗,NULL
silvally-flying,1,タイプ：フライング,NULL
silvally-flying,3,타입:플라잉,NULL
silvally-flying,4,屬性：飛翔,NULL
silvally-flying,5,Type : Vol,NULL
silvally-flying,6,Typ:Flug,NULL
silvally-flying,7,Tipo: Volador,NULL
silvally-flying,8,Tipo Volante,NULL
silvally-flying,9,Type: Flying,NULL
silvally-flying,11,タイプ：フライング,NULL
silvally-flying,12,属性：飞翔,NULL
silvally-poison,1,タイプ：ポイズン,NULL
silvally-poison,3,타입:포이즌,NULL
silvally-poison,4,屬性：毒,NULL
silvally-poison,5,Type : Poison,NULL
silvally-poison,6,Typ:Gift,NULL
silvally-poison,7,Tipo: Veneno,NULL
silvally-poison,8,Tipo Veleno,NULL
silvally-poison,9,Type: Poison,NULL
silvally-poison,11,タイプ：ポイズン,NULL
silvally-poison,12,属性：毒,NULL
silvally-ground,1,タイプ：グラウンド,NULL
silvally-ground,3,타입:그라운드,NULL
silvally-ground,4,屬性：大地,NULL
silvally-ground,5,Type : Sol,NULL
silvally-ground,6,Typ:Boden,NULL
silvally-ground,7,Tipo: Tierra,NULL
silvally-ground,8,Tipo Terra,NULL
silvally-ground,9,Type: Ground,NULL
silvally-ground,11,タイプ：グラウンド,NULL
silvally-ground,12,属性：大地,NULL
silvally-rock,1,タイプ：ロック,NULL
silvally-rock,3,타입:락,NULL
silvally-rock,4,屬性：岩石,NULL
silvally-rock,5,Type : Roche,NULL
silvally-rock,6,Typ:Gestein,NULL
silvally-rock,7,Tipo: Roca,NULL
silvally-rock,8,Tipo Roccia,NULL
silvally-rock,9,Type: Rock,NULL
silvally-rock,11,タイプ：ロック,NULL
silvally-rock,12,属性：岩石,NULL
silvally-bug,1,タイプ：バグ,NULL
silvally-bug,3,타입:버그,NULL
silvally-bug,4,屬性：蟲子,NULL
silvally-bug,5,Type : Insecte,NULL
silvally-bug,6,Typ:Käfer,NULL
silvally-bug,7,Tipo: Bicho,NULL
silvally-bug,8,Tipo Coleottero,NULL
silvally-bug,9,Type: Bug,NULL
silvally-bug,11,タイプ：バグ,NULL
silvally-bug,12,属性：虫子,NULL
silvally-ghost,1,タイプ：ゴースト,NULL
silvally-ghost,3,타입:고스트,NULL
silvally-ghost,4,屬性：幽靈,NULL
silvally-ghost,5,Type : Spectre,NULL
silvally-ghost,6,Typ:Geist,NULL
silvally-ghost,7,Tipo: Fantasma,NULL
silvally-ghost,8,Tipo Spettro,NULL
silvally-ghost,9,Type: Ghost,NULL
silvally-ghost,11,タイプ：ゴースト,NULL
silvally-ghost,12,属性：幽灵,NULL
silvally-steel,1,タイプ：スチール,NULL
silvally-steel,3,타입:스틸,NULL
silvally-steel,4,屬性：鋼鐵,NULL
silvally-steel,5,Type : Acier,NULL
silvally-steel,6,Typ:Stahl,NULL
silvally-steel,7,Tipo: Acero,NULL
silvally-steel,8,Tipo Acciaio,NULL
silvally-steel,9,Type: Steel,NULL
silvally-steel,11,タイプ：スチール,NULL
silvally-steel,12,属性：钢铁,NULL
silvally-fire,1,タイプ：ファイヤー,NULL
silvally-fire,3,타입:파이어,NULL
silvally-fire,4,屬性：火焰,NULL
silvally-fire,5,Type : Feu,NULL
silvally-fire,6,Typ:Feuer,NULL
silvally-fire,7,Tipo: Fuego,NULL
silvally-fire,8,Tipo Fuoco,NULL
silvally-fire,9,Type: Fire,NULL
silvally-fire,11,タイプ：ファイヤー,NULL
silvally-fire,12,属性：火焰,NULL
silvally-water,1,タイプ：ウオーター,NULL
silvally-water,3,타입:워터,NULL
silvally-water,4,屬性：清水,NULL
silvally-water,5,Type : Eau,NULL
silvally-water,6,Typ:Wasser,NULL
silvally-water,7,Tipo: Agua,NULL
silvally-water,8,Tipo Acqua,NULL
silvally-water,9,Type: Water,NULL
silvally-water,11,タイプ：ウオーター,NULL
silvally-water,12,属性：清水,NULL
silvally-grass,1,タイプ：グラス,NULL
silvally-grass,3,타입:그래스,NULL
silvally-grass,4,屬性：青草,NULL
silvally-grass,5,Type : Plante,NULL
silvally-grass,6,Typ:Pflanze,NULL
silvally-grass,7,Tipo: Planta,NULL
silvally-grass,8,Tipo Erba,NULL
silvally-grass,9,Type: Grass,NULL
silvally-grass,11,タイプ：グラス,NULL
silvally-grass,12,属性：青草,NULL
silvally-electric,1,タイプ：エレクトロ,NULL
silvally-electric,3,타입:일렉트릭,NULL
silvally-electric,4,屬性：電子,NULL
silvally-electric,5,Type : Électrik,NULL
silvally-electric,6,Typ:Elektro,NULL
silvally-electric,7,Tipo: Eléctrico,NULL
silvally-electric,8,Tipo Elettro,NULL
silvally-electric,9,Type: Electric,NULL
silvally-electric,11,タイプ：エレクトロ,NULL
silvally-electric,12,属性：电子,NULL
silvally-psychic,1,タイプ：サイキック,NULL
silvally-psychic,3,타입:사이킥,NULL
silvally-psychic,4,屬性：精神,NULL
silvally-psychic,5,Type : Psy,NULL
silvally-psychic,6,Typ:Psycho,NULL
silvally-psychic,7,Tipo: Psíquico,NULL
silvally-psychic,8,Tipo Psico,NULL
silvally-psychic,9,Type: Psychic,NULL
silvally-psychic,11,タイプ：サイキック,NULL
silvally-psychic,12,属性：精神,NULL
silvally-ice,1,タイプ：アイス,NULL
silvally-ice,3,타입:아이스,NULL
silvally-ice,4,屬性：冰雪,NULL
